<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.01.13	10:00:00	1.06308	1.06432	1.06248	1.06339	8600	5794159000	8
2017.01.13	11:00:00	1.06339	1.06506	1.06272	1.06439	6005	3719585000	9
2017.01.13	12:00:00	1.06439	1.06538	1.06401	1.06437	6025	4821753000	9
2017.01.13	13:00:00	1.06438	1.06574	1.06431	1.06455	5896	5027454000	9
2017.01.13	14:00:00	1.06456	1.06584	1.06428	1.06447	5630	3406339000	9
2017.01.13	15:00:00	1.06451	1.06730	1.06199	1.06449	12844	8503945000	8
2017.01.13	16:00:00	1.06451	1.06522	1.06008	1.06043	13374	7643219000	7
2017.01.13	17:00:00	1.06043	1.06293	1.05959	1.06226	11613	6780842000	7
2017.01.13	18:00:00	1.06227	1.06307	1.06116	1.06240	8365	6949120000	8
2017.01.13	19:00:00	1.06241	1.06414	1.06217	1.06370	6280	5301022000	9
2017.01.13	20:00:00	1.06370	1.06441	1.06291	1.06317	4602	4097188000	9
2017.01.13	21:00:00	1.06317	1.06525	1.06296	1.06435	4496	3977521000	10
2017.01.13	22:00:00	1.06434	1.06471	1.06353	1.06366	3501	2711836000	10
2017.01.13	23:00:00	1.06363	1.06445	1.06363	1.06389	1612	1083916000	17
2017.01.16	00:00:00	1.06276	1.06285	1.06130	1.06222	1499	974541000	42
2017.01.16	01:00:00	1.06222	1.06355	1.06208	1.06269	3869	2923901000	19
2017.01.16	02:00:00	1.06269	1.06341	1.06239	1.06283	3765	2835975000	10
2017.01.16	03:00:00	1.06283	1.06300	1.06156	1.06202	4463	3722894000	10
2017.01.16	04:00:00	1.06200	1.06270	1.06103	1.06212	5278	4254756000	11
2017.01.16	05:00:00	1.06212	1.06226	1.06059	1.06105	3993	3467286000	10
2017.01.16	06:00:00	1.06103	1.06149	1.06047	1.06147	3686	3505969000	10
2017.01.16	07:00:00	1.06144	1.06223	1.06108	1.06203	5012	5040514000	9
2017.01.16	08:00:00	1.06205	1.06291	1.06168	1.06176	5055	4438948000	9
2017.01.16	09:00:00	1.06176	1.06224	1.06040	1.06131	6601	5608449000	9
2017.01.16	10:00:00	1.06132	1.06171	1.05791	1.05826	9459	6706114000	9
2017.01.16	11:00:00	1.05826	1.05975	1.05799	1.05896	8040	5319570000	10
2017.01.16	12:00:00	1.05895	1.05952	1.05828	1.05856	5746	4004611000	10
2017.01.16	13:00:00	1.05856	1.05978	1.05789	1.05935	5920	3857698000	10
2017.01.16	14:00:00	1.05934	1.05982	1.05850	1.05903	5419	4119080000	9
2017.01.16	15:00:00	1.05902	1.06008	1.05896	1.05923	5036	3723664000	9
2017.01.16	16:00:00	1.05923	1.06084	1.05891	1.06063	5412	4154173000	9
2017.01.16	17:00:00	1.06062	1.06080	1.05922	1.06055	5075	3653420000	9
2017.01.16	18:00:00	1.06056	1.06082	1.05904	1.05997	4735	3623588000	10
2017.01.16	19:00:00	1.05997	1.06081	1.05972	1.06040	2464	1973258000	11
2017.01.16	20:00:00	1.06039	1.06047	1.05969	1.05988	1988	1712535000	12
2017.01.16	21:00:00	1.05984	1.06047	1.05973	1.06020	3044	2643015000	15
2017.01.16	22:00:00	1.06021	1.06048	1.05955	1.05986	5048	3595079000	23
2017.01.16	23:00:00	1.05986	1.06034	1.05976	1.06004	7186	6948712000	26
2017.01.17	00:00:00	1.06001	1.06036	1.05966	1.05980	1069	745129000	29
2017.01.17	01:00:00	1.05977	1.06072	1.05975	1.06019	2468	1471642000	13
2017.01.17	02:00:00	1.06019	1.06184	1.06018	1.06059	4350	3097242000	10
2017.01.17	03:00:00	1.06058	1.06103	1.06005	1.06021	4143	3465970000	11
2017.01.17	04:00:00	1.06020	1.06211	1.06020	1.06200	4254	3943631000	9
2017.01.17	05:00:00	1.06200	1.06300	1.06142	1.06241	3967	3551185000	9
2017.01.17	06:00:00	1.06244	1.06431	1.06224	1.06395	5504	5202443000	9
2017.01.17	07:00:00	1.06395	1.06588	1.06395	1.06571	6080	5367023000	9
2017.01.17	08:00:00	1.06569	1.06653	1.06465	1.06544	6625	5241787000	9
2017.01.17	09:00:00	1.06544	1.06584	1.06399	1.06544	8115	6239403000	8
2017.01.17	10:00:00	1.06543	1.06713	1.06540	1.06624	9557	6944962000	8
2017.01.17	11:00:00	1.06624	1.06815	1.06546	1.06779	9483	7297113000	8
2017.01.17	12:00:00	1.06777	1.06815	1.06573	1.06794	8498	6342390000	8
2017.01.17	13:00:00	1.06797	1.07190	1.06792	1.07090	13134	9669767000	8
2017.01.17	14:00:00	1.07090	1.07122	1.06830	1.06830	14922	10921620000	8
2017.01.17	15:00:00	1.06832	1.06931	1.06670	1.06913	14365	12055166000	8
2017.01.17	16:00:00	1.06915	1.07163	1.06894	1.07149	14214	11076008000	8
2017.01.17	17:00:00	1.07149	1.07161	1.06905	1.06942	12297	9249794000	8
2017.01.17	18:00:00	1.06944	1.07126	1.06892	1.06941	8931	7153163000	8
2017.01.17	19:00:00	1.06941	1.07066	1.06931	1.06988	5043	4403210000	9
2017.01.17	20:00:00	1.06988	1.07032	1.06941	1.07028	3414	2829421000	9
2017.01.17	21:00:00	1.07029	1.07128	1.07028	1.07085	5518	4878185000	9
2017.01.17	22:00:00	1.07086	1.07104	1.07004	1.07044	3510	3096196000	9
2017.01.17	23:00:00	1.07044	1.07134	1.07044	1.07132	2093	1515542000	12
2017.01.18	00:00:00	1.07108	1.07150	1.07083	1.07104	1508	882702000	21
2017.01.18	01:00:00	1.07105	1.07127	1.06956	1.06963	2427	1339369000	14
2017.01.18	02:00:00	1.06961	1.07089	1.06950	1.07088	4627	3617532000	11
2017.01.18	03:00:00	1.07090	1.07121	1.06912	1.06986	5433	4292669000	11
2017.01.18	04:00:00	1.06986	1.06986	1.06879	1.06929	4721	3693015000	9
2017.01.18	05:00:00	1.06931	1.06999	1.06925	1.06973	3918	3552940000	10
2017.01.18	06:00:00	1.06974	1.06996	1.06928	1.06973	3672	2870289000	10
2017.01.18	07:00:00	1.06973	1.06997	1.06809	1.06843	5104	4239460000	9
2017.01.18	08:00:00	1.06842	1.06913	1.06781	1.06799	4803	4303977000	9
2017.01.18	09:00:00	1.06798	1.06851	1.06755	1.06776	6511	5716293000	9
2017.01.18	10:00:00	1.06776	1.07042	1.06759	1.06910	8779	7039052000	9
2017.01.18	11:00:00	1.06909	1.06956	1.06844	1.06951	6697	5161075000	9
2017.01.18	12:00:00	1.06952	1.06961	1.06795	1.06855	6983	5356180000	8
2017.01.18	13:00:00	1.06852	1.06881	1.06788	1.06863	5572	4252846000	10
2017.01.18	14:00:00	1.06865	1.06882	1.06646	1.06651	5911	4877078000	9
2017.01.18	15:00:00	1.06655	1.06731	1.06551	1.06679	10775	9257277000	8
2017.01.18	16:00:00	1.06680	1.06889	1.06645	1.06840	9711	7591002000	8
2017.01.18	17:00:00	1.06840	1.07026	1.06802	1.06948	10258	7959844000	7
2017.01.18	18:00:00	1.06948	1.06958	1.06763	1.06821	8114	7016516000	8
2017.01.18	19:00:00	1.06821	1.06916	1.06750	1.06826	5543	5186236000	9
2017.01.18	20:00:00	1.06826	1.06831	1.06632	1.06661	5464	5111431000	9
2017.01.18	21:00:00	1.06662	1.06714	1.06600	1.06705	4174	4185049000	10
2017.01.18	22:00:00	1.06708	1.06716	1.06297	1.06380	11407	9658450000	8
2017.01.18	23:00:00	1.06379	1.06384	1.06287	1.06291	2873	2467925000	11
2017.01.19	00:00:00	1.06274	1.06347	1.06271	1.06328	1730	888759000	57
2017.01.19	01:00:00	1.06326	1.06349	1.06240	1.06276	3516	2629325000	12
2017.01.19	02:00:00	1.06277	1.06341	1.06218	1.06252	5310	4567111000	10
2017.01.19	03:00:00	1.06253	1.06325	1.06227	1.06276	5284	4605563000	10
2017.01.19	04:00:00	1.06276	1.06416	1.06266	1.06370	5636	5470800000	10
2017.01.19	05:00:00	1.06369	1.06449	1.06343	1.06385	4799	4292758000	9
2017.01.19	06:00:00	1.06385	1.06428	1.06366	1.06402	3381	2800434000	10
2017.01.19	07:00:00	1.06402	1.06406	1.06320	1.06387	4148	4043251000	9
2017.01.19	08:00:00	1.06385	1.06434	1.06328	1.06418	3935	3922523000	9
2017.01.19	09:00:00	1.06418	1.06467	1.06321	1.06416	7682	6750060000	8
2017.01.19	10:00:00	1.06416	1.06550	1.06374	1.06546	9147	6804420000	8
2017.01.19	11:00:00	1.06547	1.06701	1.06519	1.06604	8837	7028831000	8
2017.01.19	12:00:00	1.06604	1.06624	1.06530	1.06557	6303	5140339000	8
2017.01.19	13:00:00	1.06556	1.06647	1.06530	1.06637	5479	4580320000	8
2017.01.19	14:00:00	1.06636	1.06689	1.06574	1.06688	6792	5097545000	8
2017.01.19	15:00:00	1.06685	1.06763	1.06025	1.06190	15027	9905913000	8
2017.01.19	16:00:00	1.06189	1.06224	1.05888	1.05903	16220	9542493000	7
2017.01.19	17:00:00	1.05907	1.06216	1.05890	1.06092	13449	10418891000	8
2017.01.19	18:00:00	1.06090	1.06367	1.06090	1.06296	10782	9243296000	8
2017.01.19	19:00:00	1.06296	1.06330	1.06144	1.06317	7126	6343511000	9
2017.01.19	20:00:00	1.06317	1.06410	1.06179	1.06261	6573	6241310000	9
2017.01.19	21:00:00	1.06261	1.06601	1.06253	1.06592	7427	7652283000	9
2017.01.19	22:00:00	1.06593	1.06691	1.06546	1.06602	6630	5452024000	9
2017.01.19	23:00:00	1.06601	1.06654	1.06571	1.06620	2181	1916194000	13
2017.01.20	00:00:00	1.06621	1.06651	1.06562	1.06579	1701	1081034000	23
2017.01.20	01:00:00	1.06592	1.06616	1.06558	1.06590	3601	2388657000	13
2017.01.20	02:00:00	1.06591	1.06616	1.06519	1.06534	4530	3743216000	11
2017.01.20	03:00:00	1.06533	1.06874	1.06532	1.06808	6483	4862542000	9
2017.01.20	04:00:00	1.06809	1.06835	1.06744	1.06768	4268	3959209000	9
2017.01.20	05:00:00	1.06768	1.06931	1.06768	1.06848	4818	4186883000	9
2017.01.20	06:00:00	1.06844	1.06855	1.06779	1.06798	3416	3174661000	10
2017.01.20	07:00:00	1.06798	1.06810	1.06709	1.06721	3896	3607906000	10
2017.01.20	08:00:00	1.06721	1.06858	1.06720	1.06826	4416	3844575000	9
2017.01.20	09:00:00	1.06823	1.06917	1.06708	1.06717	7450	6591055000	9
2017.01.20	10:00:00	1.06716	1.06832	1.06605	1.06630	8963	7552788000	9
2017.01.20	11:00:00	1.06629	1.06665	1.06419	1.06460	8351	7607599000	9
2017.01.20	12:00:00	1.06458	1.06471	1.06272	1.06367	7551	6720505000	8
2017.01.20	13:00:00	1.06367	1.06412	1.06283	1.06383	6748	6212911000	8
2017.01.20	14:00:00	1.06383	1.06462	1.06256	1.06273	6311	6090557000	8
2017.01.20	15:00:00	1.06274	1.06570	1.06248	1.06562	8995	8177976000	9
2017.01.20	16:00:00	1.06561	1.06664	1.06515	1.06548	9177	7715784000	8
2017.01.20	17:00:00	1.06548	1.06830	1.06547	1.06784	10028	8719890000	8
2017.01.20	18:00:00	1.06784	1.06827	1.06636	1.06787	8652	8219693000	9
2017.01.20	19:00:00	1.06786	1.06946	1.06629	1.06743	16403	14860544000	7
2017.01.20	20:00:00	1.06740	1.06830	1.06654	1.06812	7384	7346715000	9
2017.01.20	21:00:00	1.06809	1.07090	1.06799	1.07048	8631	8563023000	9
2017.01.20	22:00:00	1.07049	1.07057	1.06892	1.06958	7006	7222425000	9
2017.01.20	23:00:00	1.06958	1.07045	1.06918	1.07038	2252	1845038000	13
2017.01.23	00:00:00	1.06932	1.07052	1.06932	1.07028	1458	1014439000	41
2017.01.23	01:00:00	1.07028	1.07164	1.07028	1.07123	6084	4788043000	13
2017.01.23	02:00:00	1.07123	1.07295	1.07089	1.07235	6330	5082170000	10
2017.01.23	03:00:00	1.07235	1.07445	1.07210	1.07438	5913	5105085000	10
2017.01.23	04:00:00	1.07439	1.07457	1.07385	1.07450	6273	5803993000	9
2017.01.23	05:00:00	1.07450	1.07495	1.07420	1.07436	4269	4063658000	10
2017.01.23	06:00:00	1.07434	1.07456	1.07365	1.07368	3644	3165781000	9
2017.01.23	07:00:00	1.07370	1.07480	1.07346	1.07479	4816	4808600000	9
2017.01.23	08:00:00	1.07479	1.07544	1.07398	1.07415	6822	6405946000	9
2017.01.23	09:00:00	1.07415	1.07538	1.07395	1.07420	8284	7510947000	8
2017.01.23	10:00:00	1.07420	1.07492	1.07255	1.07275	8379	7114812000	8
2017.01.23	11:00:00	1.07275	1.07327	1.07225	1.07254	6300	5325887000	9
2017.01.23	12:00:00	1.07260	1.07446	1.07260	1.07374	6294	5081253000	8
2017.01.23	13:00:00	1.07377	1.07386	1.07260	1.07291	6519	5305619000	8
2017.01.23	14:00:00	1.07290	1.07435	1.07271	1.07341	6756	5881714000	8
2017.01.23	15:00:00	1.07340	1.07374	1.07090	1.07298	9121	7479783000	8
2017.01.23	16:00:00	1.07298	1.07331	1.07059	1.07252	13298	10141591000	8
2017.01.23	17:00:00	1.07252	1.07518	1.07249	1.07474	11581	8029160000	7
2017.01.23	18:00:00	1.07474	1.07481	1.07265	1.07395	10173	8051026000	8
2017.01.23	19:00:00	1.07395	1.07418	1.07196	1.07266	7149	6895656000	9
2017.01.23	20:00:00	1.07269	1.07366	1.07249	1.07357	5057	4828249000	9
2017.01.23	21:00:00	1.07356	1.07493	1.07354	1.07455	4663	4423065000	9
2017.01.23	22:00:00	1.07455	1.07514	1.07411	1.07431	3249	2977270000	9
2017.01.23	23:00:00	1.07434	1.07688	1.07425	1.07628	4316	3622667000	10
2017.01.24	00:00:00	1.07634	1.07719	1.07611	1.07716	2043	1097731000	27
2017.01.24	01:00:00	1.07716	1.07717	1.07579	1.07588	3454	2605338000	11
2017.01.24	02:00:00	1.07588	1.07614	1.07538	1.07596	4685	3678796000	10
2017.01.24	03:00:00	1.07595	1.07597	1.07449	1.07544	6148	5537821000	9
2017.01.24	04:00:00	1.07541	1.07666	1.07537	1.07583	4894	4672291000	10
2017.01.24	05:00:00	1.07583	1.07705	1.07555	1.07595	5563	5266523000	9
2017.01.24	06:00:00	1.07596	1.07623	1.07489	1.07508	5163	4438735000	9
2017.01.24	07:00:00	1.07508	1.07596	1.07480	1.07549	4504	4465796000	9
2017.01.24	08:00:00	1.07549	1.07566	1.07374	1.07407	5224	5039645000	9
2017.01.24	09:00:00	1.07407	1.07494	1.07335	1.07374	7542	7139423000	9
2017.01.24	10:00:00	1.07373	1.07525	1.07366	1.07473	7812	6882211000	9
2017.01.24	11:00:00	1.07473	1.07514	1.07347	1.07401	9371	8322022000	8
2017.01.24	12:00:00	1.07404	1.07436	1.07283	1.07294	6586	5739445000	8
2017.01.24	13:00:00	1.07294	1.07439	1.07250	1.07428	6453	6020712000	8
2017.01.24	14:00:00	1.07428	1.07472	1.07390	1.07416	6453	5739149000	8
2017.01.24	15:00:00	1.07415	1.07567	1.07401	1.07471	7434	6316432000	8
2017.01.24	16:00:00	1.07470	1.07661	1.07429	1.07605	9410	7594267000	8
2017.01.24	17:00:00	1.07606	1.07745	1.07484	1.07521	10335	7927219000	8
2017.01.24	18:00:00	1.07525	1.07578	1.07460	1.07480	8230	7262774000	8
2017.01.24	19:00:00	1.07482	1.07605	1.07478	1.07561	5077	4684156000	9
2017.01.24	20:00:00	1.07562	1.07579	1.07335	1.07344	5657	4724028000	10
2017.01.24	21:00:00	1.07342	1.07342	1.07214	1.07220	4720	4273763000	9
2017.01.24	22:00:00	1.07220	1.07331	1.07199	1.07327	3962	3679479000	11
2017.01.24	23:00:00	1.07331	1.07332	1.07294	1.07310	1648	1226249000	11
2017.01.25	00:00:00	1.07295	1.07333	1.07272	1.07308	1080	425720000	34
2017.01.25	01:00:00	1.07308	1.07326	1.07235	1.07278	2428	1739990000	12
2017.01.25	02:00:00	1.07279	1.07335	1.07231	1.07307	4861	3864130000	9
2017.01.25	03:00:00	1.07307	1.07346	1.07215	1.07291	5495	4532443000	9
2017.01.25	04:00:00	1.07291	1.07376	1.07265	1.07306	5258	4703440000	10
2017.01.25	05:00:00	1.07306	1.07325	1.07269	1.07310	3937	3952168000	10
2017.01.25	06:00:00	1.07310	1.07368	1.07299	1.07303	4013	4102087000	10
2017.01.25	07:00:00	1.07303	1.07303	1.07233	1.07260	3838	3845162000	10
2017.01.25	08:00:00	1.07256	1.07261	1.07211	1.07212	3712	3689595000	9
2017.01.25	09:00:00	1.07211	1.07266	1.07109	1.07130	7232	6300976000	8
2017.01.25	10:00:00	1.07130	1.07323	1.07126	1.07295	8643	6873032000	8
2017.01.25	11:00:00	1.07294	1.07544	1.07241	1.07495	9265	7204781000	8
2017.01.25	12:00:00	1.07494	1.07544	1.07414	1.07531	5571	5049110000	9
2017.01.25	13:00:00	1.07530	1.07560	1.07475	1.07520	4507	4006777000	9
2017.01.25	14:00:00	1.07520	1.07694	1.07446	1.07453	9007	7469020000	8
2017.01.25	15:00:00	1.07453	1.07481	1.07353	1.07445	7948	6803052000	8
2017.01.25	16:00:00	1.07443	1.07451	1.07196	1.07266	10541	8429398000	8
2017.01.25	17:00:00	1.07265	1.07448	1.07251	1.07405	9205	7547340000	9
2017.01.25	18:00:00	1.07407	1.07529	1.07316	1.07424	8361	7193789000	8
2017.01.25	19:00:00	1.07424	1.07445	1.07248	1.07373	5691	5606821000	9
2017.01.25	20:00:00	1.07372	1.07397	1.07246	1.07258	5871	5475299000	9
2017.01.25	21:00:00	1.07257	1.07410	1.07200	1.07408	4338	3877702000	9
2017.01.25	22:00:00	1.07406	1.07525	1.07358	1.07517	5477	5260696000	9
2017.01.25	23:00:00	1.07520	1.07538	1.07464	1.07476	2703	2508387000	11
2017.01.26	00:00:00	1.07474	1.07547	1.07447	1.07493	1350	853408000	27
2017.01.26	01:00:00	1.07493	1.07535	1.07462	1.07520	3588	3687870000	12
2017.01.26	02:00:00	1.07521	1.07645	1.07513	1.07625	4941	4683247000	10
2017.01.26	03:00:00	1.07626	1.07653	1.07573	1.07586	4883	4308206000	9
2017.01.26	04:00:00	1.07589	1.07608	1.07537	1.07568	4377	4265097000	8
2017.01.26	05:00:00	1.07568	1.07620	1.07540	1.07565	3615	3602868000	8
2017.01.26	06:00:00	1.07564	1.07592	1.07530	1.07566	3080	3214671000	9
2017.01.26	07:00:00	1.07569	1.07603	1.07526	1.07553	3169	3355015000	10
2017.01.26	08:00:00	1.07553	1.07564	1.07393	1.07416	4579	4910953000	9
2017.01.26	09:00:00	1.07414	1.07467	1.07288	1.07306	7055	6972755000	8
2017.01.26	10:00:00	1.07305	1.07435	1.07259	1.07392	7914	7370449000	8
2017.01.26	11:00:00	1.07391	1.07434	1.07156	1.07208	8550	7932297000	8
2017.01.26	12:00:00	1.07206	1.07268	1.07124	1.07205	7440	6758166000	8
2017.01.26	13:00:00	1.07204	1.07330	1.07191	1.07310	6105	5314019000	8
2017.01.26	14:00:00	1.07308	1.07325	1.07076	1.07102	8329	7532539000	9
2017.01.26	15:00:00	1.07101	1.07121	1.06884	1.06966	11347	9172309000	8
2017.01.26	16:00:00	1.06967	1.07044	1.06724	1.06852	11018	7894595000	8
2017.01.26	17:00:00	1.06856	1.06923	1.06694	1.06709	11447	8526325000	8
2017.01.26	18:00:00	1.06709	1.06733	1.06572	1.06689	8232	6592621000	8
2017.01.26	19:00:00	1.06689	1.06881	1.06669	1.06863	5015	4111349000	9
2017.01.26	20:00:00	1.06864	1.07001	1.06848	1.06956	6437	5347715000	9
2017.01.26	21:00:00	1.06956	1.07037	1.06911	1.06980	3883	3365845000	9
2017.01.26	22:00:00	1.06981	1.06981	1.06742	1.06753	5443	5424683000	9
2017.01.26	23:00:00	1.06751	1.06812	1.06623	1.06804	4265	4116292000	10
2017.01.27	00:00:00	1.06789	1.06836	1.06742	1.06791	1526	944903000	59
2017.01.27	01:00:00	1.06795	1.06834	1.06744	1.06831	3312	2454295000	12
2017.01.27	02:00:00	1.06830	1.06865	1.06794	1.06826	3996	3650690000	11
2017.01.27	03:00:00	1.06826	1.06864	1.06721	1.06823	5759	5369792000	9
2017.01.27	04:00:00	1.06822	1.06884	1.06783	1.06803	4431	4474850000	9
2017.01.27	05:00:00	1.06805	1.06817	1.06724	1.06748	3833	3981292000	9
2017.01.27	06:00:00	1.06749	1.06770	1.06718	1.06739	2951	3118056000	9
2017.01.27	07:00:00	1.06739	1.06745	1.06679	1.06715	3917	3965026000	9
2017.01.27	08:00:00	1.06715	1.06729	1.06606	1.06643	4821	4492203000	9
2017.01.27	09:00:00	1.06643	1.06752	1.06579	1.06737	6823	5670301000	8
2017.01.27	10:00:00	1.06736	1.06843	1.06714	1.06807	7604	6166686000	8
2017.01.27	11:00:00	1.06805	1.06981	1.06802	1.06928	7121	6014076000	8
2017.01.27	12:00:00	1.06925	1.06947	1.06753	1.06822	6284	5044562000	9
2017.01.27	13:00:00	1.06822	1.06969	1.06806	1.06936	5156	4642443000	9
2017.01.27	14:00:00	1.06933	1.06949	1.06704	1.06744	5693	4215172000	9
2017.01.27	15:00:00	1.06744	1.07085	1.06731	1.06980	11982	9655506000	8
2017.01.27	16:00:00	1.06981	1.07247	1.06974	1.07019	12299	9944288000	8
2017.01.27	17:00:00	1.07019	1.07148	1.06996	1.07056	9063	7478232000	8
2017.01.27	18:00:00	1.07057	1.07083	1.06891	1.06893	7147	6552142000	9
2017.01.27	19:00:00	1.06895	1.06924	1.06792	1.06824	4672	4465664000	9
2017.01.27	20:00:00	1.06823	1.06926	1.06787	1.06894	4006	3895155000	9
2017.01.27	21:00:00	1.06893	1.06992	1.06887	1.06987	2939	2927740000	10
2017.01.27	22:00:00	1.06986	1.06988	1.06912	1.06953	2775	2780357000	10
2017.01.27	23:00:00	1.06953	1.06986	1.06928	1.06964	1620	1254179000	13
2017.01.30	00:00:00	1.07143	1.07194	1.07108	1.07128	1158	407706000	27
2017.01.30	01:00:00	1.07129	1.07180	1.07076	1.07166	5232	4409730000	12
2017.01.30	02:00:00	1.07166	1.07265	1.07153	1.07224	5229	4847212000	11
2017.01.30	03:00:00	1.07225	1.07399	1.07224	1.07364	5483	4835363000	10
2017.01.30	04:00:00	1.07363	1.07364	1.07299	1.07329	2715	2348049000	11
2017.01.30	05:00:00	1.07330	1.07380	1.07301	1.07315	2630	2361315000	11
2017.01.30	06:00:00	1.07314	1.07349	1.07288	1.07291	2800	2872264000	11
2017.01.30	07:00:00	1.07291	1.07317	1.07231	1.07239	2635	2627539000	12
2017.01.30	08:00:00	1.07239	1.07250	1.07190	1.07203	3185	3145313000	11
2017.01.30	09:00:00	1.07203	1.07207	1.06980	1.06996	5773	4972470000	8
2017.01.30	10:00:00	1.06997	1.07017	1.06925	1.06960	7823	6992184000	8
2017.01.30	11:00:00	1.06961	1.06970	1.06867	1.06952	5997	5255069000	9
2017.01.30	12:00:00	1.06952	1.06994	1.06897	1.06925	5048	4622967000	9
2017.01.30	13:00:00	1.06925	1.06936	1.06557	1.06609	6803	6085098000	9
2017.01.30	14:00:00	1.06608	1.06652	1.06260	1.06288	9883	7732519000	8
2017.01.30	15:00:00	1.06289	1.06446	1.06200	1.06442	10423	8504287000	8
2017.01.30	16:00:00	1.06442	1.06591	1.06399	1.06591	8120	5735033000	8
2017.01.30	17:00:00	1.06588	1.06922	1.06529	1.06874	9763	6365097000	7
2017.01.30	18:00:00	1.06878	1.06987	1.06792	1.06796	8366	6869510000	8
2017.01.30	19:00:00	1.06796	1.07090	1.06776	1.06926	6830	5860313000	9
2017.01.30	20:00:00	1.06926	1.06977	1.06846	1.06918	4537	4202831000	9
2017.01.30	21:00:00	1.06916	1.06948	1.06857	1.06941	3990	3856466000	10
2017.01.30	22:00:00	1.06941	1.06996	1.06899	1.06941	3884	3542206000	10
2017.01.30	23:00:00	1.06942	1.06991	1.06931	1.06963	2285	2083146000	12
2017.01.31	00:00:00	1.06946	1.07018	1.06925	1.07002	1697	1077193000	35
2017.01.31	01:00:00	1.07001	1.07085	1.07001	1.07073	3265	2318934000	12
2017.01.31	02:00:00	1.07073	1.07085	1.06946	1.06969	4900	4758574000	10
2017.01.31	03:00:00	1.06971	1.06994	1.06923	1.06930	4556	4278992000	10
2017.01.31	04:00:00	1.06927	1.07053	1.06906	1.07048	5442	5019463000	10
2017.01.31	05:00:00	1.07048	1.07122	1.06943	1.06973	6884	5855549000	10
2017.01.31	06:00:00	1.06974	1.07036	1.06922	1.06959	4900	5295154000	8
2017.01.31	07:00:00	1.06959	1.07028	1.06949	1.06994	3762	3944953000	9
2017.01.31	08:00:00	1.06995	1.07043	1.06910	1.06923	4238	4290884000	9
2017.01.31	09:00:00	1.06923	1.07003	1.06843	1.06994	7587	7529326000	8
2017.01.31	10:00:00	1.06994	1.07247	1.06969	1.06982	10756	9754302000	8
2017.01.31	11:00:00	1.06982	1.07120	1.06907	1.07108	8389	8241061000	8
2017.01.31	12:00:00	1.07111	1.07190	1.06994	1.07009	8066	7925338000	8
2017.01.31	13:00:00	1.07009	1.07521	1.06990	1.07503	10204	9046288000	8
2017.01.31	14:00:00	1.07502	1.07648	1.07473	1.07483	10979	9531363000	8
2017.01.31	15:00:00	1.07481	1.07626	1.07425	1.07550	10493	9201534000	8
2017.01.31	16:00:00	1.07550	1.07945	1.07484	1.07910	13110	10096821000	8
2017.01.31	17:00:00	1.07909	1.08102	1.07792	1.08093	12835	9668630000	8
2017.01.31	18:00:00	1.08094	1.08120	1.07817	1.07928	10846	9607511000	8
2017.01.31	19:00:00	1.07929	1.07967	1.07720	1.07831	7062	6515199000	8
2017.01.31	20:00:00	1.07832	1.07954	1.07824	1.07924	4961	4581052000	9
2017.01.31	21:00:00	1.07923	1.08094	1.07895	1.08038	5381	5275182000	9
2017.01.31	22:00:00	1.08040	1.08041	1.07862	1.07957	5032	4773024000	9
2017.01.31	23:00:00	1.07957	1.07997	1.07918	1.07968	2608	2559671000	11
2017.02.01	00:00:00	1.07974	1.07979	1.07896	1.07955	1743	907117000	21
2017.02.01	01:00:00	1.07954	1.08043	1.07954	1.08006	3125	2362753000	13
2017.02.01	02:00:00	1.08006	1.08006	1.07893	1.07954	5366	4451577000	9
2017.02.01	03:00:00	1.07954	1.07962	1.07878	1.07928	4643	4296447000	9
2017.02.01	04:00:00	1.07928	1.07979	1.07889	1.07956	4170	3976031000	9
2017.02.01	05:00:00	1.07955	1.07980	1.07914	1.07921	3330	3408224000	9
2017.02.01	06:00:00	1.07921	1.07933	1.07875	1.07902	3486	3608882000	9
2017.02.01	07:00:00	1.07904	1.07922	1.07872	1.07903	2951	2939796000	10
2017.02.01	08:00:00	1.07903	1.07908	1.07766	1.07790	5155	5303600000	9
2017.02.01	09:00:00	1.07792	1.07870	1.07744	1.07816	7556	7081567000	9
2017.02.01	10:00:00	1.07812	1.07981	1.07788	1.07970	6989	6061212000	8
2017.02.01	11:00:00	1.07970	1.07988	1.07840	1.07842	6842	6555792000	9
2017.02.01	12:00:00	1.07842	1.08027	1.07811	1.08026	6067	5880045000	9
2017.02.01	13:00:00	1.08026	1.08026	1.07906	1.08017	5985	5162993000	9
2017.02.01	14:00:00	1.08017	1.08070	1.07880	1.07880	6377	5437603000	9
2017.02.01	15:00:00	1.07880	1.07931	1.07599	1.07602	10771	9062540000	8
2017.02.01	16:00:00	1.07599	1.07625	1.07501	1.07572	8653	7813119000	8
2017.02.01	17:00:00	1.07569	1.07611	1.07362	1.07576	11070	9441950000	8
2017.02.01	18:00:00	1.07579	1.07594	1.07474	1.07559	8229	7411796000	8
2017.02.01	19:00:00	1.07560	1.07599	1.07467	1.07525	4895	4321565000	9
2017.02.01	20:00:00	1.07524	1.07536	1.07347	1.07385	4737	3876477000	9
2017.02.01	21:00:00	1.07382	1.07888	1.07298	1.07760	16730	15824772000	8
